0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100.000000,50.000000,30.234746,20.938985,15.849717,12.712965,10.603635,9.092399,7.957730,7.074943,6.368796,5.791280,5.310344,4.903788,4.555751,4.254601,3.991619,3.760141,3.554986,3.372068,3.208123,3.060512,2.927079,2.806047,2.695938,2.595515,2.503735,2.419711,2.342688,2.272018,2.207142,2.147577,2.092906,2.042763,1.996831,1.954831,1.916520,1.881686,1.850142,1.821725,1.796294,1.773725,1.753911,1.736761,1.722198,1.710158,1.700586,1.693443,1.688698,1.686330,1.686330,1.688698,1.693443,1.700586,1.710158,1.722198,1.736761,1.753911,1.773725,1.796294,1.821725,1.850142,1.881686,1.916520,1.954831,1.996831,2.042763,2.092906,2.147577,2.207142,2.272018,2.342688,2.419711,2.503735,2.595515,2.695938,2.806047,2.927079,3.060512,3.208123,3.372068,3.554986,3.760141,3.991619,4.254601,4.555751,4.903788,5.310344,5.791280,6.368796,7.074943,7.957730,9.092399,10.603635,12.712965,15.849717,20.938985,30.234746,50.000000,100.000000
100.000000,69.765254,50.000000,37.671476,29.746918,24.398507,20.609174,17.808233,15.663578,13.973245,12.608962,11.485978,10.546309,9.749058,9.064613,8.471034,7.951736,7.493959,7.087734,6.725163,6.399912,6.106846,5.841757,5.601170,5.382190,5.182389,4.999713,4.832421,4.679023,4.538241,4.408971,4.290262,4.181284,4.081316,3.989729,3.905972,3.829563,3.760081,3.697156,3.640464,3.589725,3.544694,3.505158,3.470936,3.441875,3.417846,3.398744,3.384489,3.375018,3.370293,3.370293,3.375018,3.384489,3.398744,3.417846,3.441875,3.470936,3.505158,3.544694,3.589725,3.640464,3.697156,3.760081,3.829563,3.905972,3.989729,4.081316,4.181284,4.290262,4.408971,4.538241,4.679023,4.832421,4.999713,5.182389,5.382190,5.601170,5.841757,6.106846,6.399912,6.725163,7.087734,7.493959,7.951736,8.471034,9.064613,9.749058,10.546309,11.485978,12.608962,13.973245,15.663578,17.808233,20.609174,24.398507,29.746918,37.671476,50.000000,69.765254,100.000000
100.000000,79.061015,62.328524,50.000000,41.067973,34.524972,29.626323,25.867778,22.915106,20.545497,18.607829,16.997363,15.639854,14.481522,13.482610,12.613187,11.850330,11.176224,10.576828,10.040938,9.559518,9.125202,8.731933,8.374686,8.049264,7.752135,7.480309,7.231237,7.002743,6.792950,6.600242,6.423215,6.260652,6.111488,5.974797,5.849765,5.735680,5.631919,5.537936,5.453252,5.377450,5.310167,5.251091,5.199951,5.156519,5.120606,5.092057,5.070749,5.056593,5.049530,5.049530,5.056593,5.070749,5.092057,5.120606,5.156519,5.199951,5.251091,5.310167,5.377450,5.453252,5.537936,5.631919,5.735680,5.849765,5.974797,6.111488,6.260652,6.423215,6.600242,6.792950,7.002743,7.231237,7.480309,7.752135,8.049264,8.374686,8.731933,9.125202,9.559518,10.040938,10.576828,11.176224,11.850330,12.613187,13.482610,14.481522,15.639854,16.997363,18.607829,20.545497,22.915106,25.867778,29.626323,34.524972,41.067973,50.000000,62.328524,79.061015,100.000000
100.000000,84.150283,70.253082,58.932027,50.000000,43.007085,37.503368,33.121451,29.583571,26.685807,24.279494,22.255789,20.534224,19.054564,17.771120,16.648772,15.660175,14.783781,14.002414,13.302244,12.672019,12.102512,11.586086,11.116377,10.688046,10.296580,9.938148,9.609477,9.307760,9.030575,8.775830,8.541706,8.326619,8.129189,7.948206,7.782610,7.631473,7.493980,7.369416,7.257157,7.156655,7.067435,6.989087,6.921256,6.863645,6.816003,6.778127,6.749857,6.731076,6.721704,6.721704,6.731076,6.749857,6.778127,6.816003,6.863645,6.921256,6.989087,7.067435,7.156655,7.257157,7.369416,7.493980,7.631473,7.782610,7.948206,8.129189,8.326619,8.541706,8.775830,9.030575,9.307760,9.609477,9.938148,10.296580,10.688046,11.116377,11.586086,12.102512,12.672019,13.302244,14.002414,14.783781,15.660175,16.648772,17.771120,19.054564,20.534224,22.255789,24.279494,26.685807,29.583571,33.121451,37.503368,43.007085,50.000000,58.932027,70.253082,84.150283,100.000000
100.000000,87.287035,75.601493,65.475028,56.992915,50.000000,44.258613,39.531086,35.611919,32.334668,29.568550,27.212076,25.186688,23.431390,21.898534,20.550605,19.357817,18.296309,17.346806,16.493603,15.723804,15.026740,14.393521,13.816692,13.289961,12.807991,12.366226,11.960764,11.588244,11.245762,10.930797,10.641158,10.374931,10.130442,9.906226,9.700996,9.513622,9.343111,9.188593,9.049305,8.924578,8.813832,8.716564,8.632343,8.560801,8.501634,8.454591,8.419477,8.396148,8.384507,8.384507,8.396148,8.419477,8.454591,8.501634,8.560801,8.632343,8.716564,8.813832,8.924578,9.049305,9.188593,9.343111,9.513622,9.700996,9.906226,10.130442,10.374931,10.641158,10.930797,11.245762,11.588244,11.960764,12.366226,12.807991,13.289961,13.816692,14.393521,15.026740,15.723804,16.493603,17.346806,18.296309,19.357817,20.550605,21.898534,23.431390,25.186688,27.212076,29.568550,32.334668,35.611919,39.531086,44.258613,50.000000,56.992915,65.475028,75.601493,87.287035,100.000000
100.000000,89.396365,79.390826,70.373677,62.496632,55.741386,50.000000,45.132360,40.998353,37.472395,34.447962,31.837278,29.569061,27.585775,25.841021,24.297299,22.924178,21.696833,20.594897,19.601557,18.702853,17.887123,17.144567,16.466908,15.847117,15.279195,14.758002,14.279109,13.838691,13.433430,13.060439,12.717198,12.401504,12.111424,11.845262,11.601527,11.378907,11.176250,10.992541,10.826890,10.678519,10.546751,10.430996,10.330750,10.245584,10.175140,10.119127,10.077314,10.049531,10.035668,10.035668,10.049531,10.077314,10.119127,10.175140,10.245584,10.330750,10.430996,10.546751,10.678520,10.826890,10.992541,11.176250,11.378907,11.601527,11.845262,12.111424,12.401504,12.717198,13.060439,13.433430,13.838691,14.279109,14.758002,15.279195,15.847117,16.466908,17.144567,17.887123,18.702853,19.601557,20.594897,21.696833,22.924178,24.297299,25.841021,27.585775,29.569061,31.837278,34.447962,37.472395,40.998353,45.132360,50.000000,55.741386,62.496632,70.373677,79.390826,89.396365,100.000000
100.000000,90.907601,82.191767,74.132222,66.878549,60.468914,54.867640,50.000000,45.776737,42.108597,38.913625,36.120013,33.666504,31.501628,29.582475,27.873392,26.344763,24.971949,23.734391,22.614876,21.598930,20.674331,19.830715,19.059256,18.352403,17.703673,17.107476,16.558978,16.053981,15.588829,15.160331,14.765692,14.402462,14.068487,13.761870,13.480942,13.224231,12.990441,12.778430,12.587196,12.415860,12.263655,12.129918,12.014076,11.915644,11.834216,11.769461,11.721119,11.688996,11.672967,11.672967,11.688996,11.721119,11.769461,11.834216,11.915644,12.014076,12.129918,12.263655,12.415860,12.587196,12.778430,12.990441,13.224231,13.480942,13.761870,14.068487,14.402462,14.765692,15.160331,15.588829,16.053981,16.558978,17.107476,17.703673,18.352403,19.059256,19.830715,20.674331,21.598930,22.614876,23.734391,24.971949,26.344763,27.873392,29.582475,31.501628,33.666504,36.120013,38.913625,42.108597,45.776737,50.000000,54.867640,60.468914,66.878549,74.132222,82.191767,90.907601,100.000000
100.000000,92.042270,84.336421,77.084894,70.416429,64.388081,59.001647,54.223262,50.000000,46.271631,42.977928,40.062643,37.475315,35.171758,33.113860,31.269030,29.609533,28.111807,26.755844,25.524627,24.403659,23.380556,22.444708,21.586998,20.799566,20.075616,19.409253,18.795347,18.229425,17.707574,17.226363,16.782777,16.374166,15.998191,15.652789,15.336140,15.046634,14.782852,14.543542,14.327603,14.134068,13.962093,13.810945,13.679993,13.568701,13.476620,13.403383,13.348704,13.312368,13.294235,13.294235,13.312368,13.348704,13.403383,13.476620,13.568701,13.679993,13.810945,13.962093,14.134068,14.327603,14.543542,14.782852,15.046634,15.336140,15.652789,15.998191,16.374166,16.782777,17.226363,17.707574,18.229425,18.795347,19.409253,20.075616,20.799566,21.586998,22.444708,23.380556,24.403659,25.524627,26.755844,28.111807,29.609533,31.269030,33.113860,35.171758,37.475315,40.062643,42.977928,46.271631,50.000000,54.223262,59.001647,64.388081,70.416429,77.084894,84.336421,92.042270,100.000000
100.000000,92.925057,86.026755,79.454503,73.314193,67.665332,62.527605,57.891403,53.728369,50.000000,46.663812,43.677319,41.000353,38.596229,36.432176,34.479337,32.712531,31.109904,29.652549,28.324128,27.110523,25.999525,24.980562,24.044461,23.183247,22.389973,21.658571,20.983732,20.360799,19.785679,19.254768,18.764889,18.313234,17.897322,17.514956,17.164194,16.843312,16.550791,16.285284,16.045606,15.830717,15.639704,15.471775,15.326250,15.202546,15.100178,15.018749,14.957945,14.917537,14.897371,14.897371,14.917537,14.957945,15.018749,15.100178,15.202546,15.326250,15.471775,15.639704,15.830717,16.045606,16.285284,16.550791,16.843312,17.164194,17.514956,17.897322,18.313234,18.764889,19.254768,19.785679,20.360799,20.983732,21.658571,22.389973,23.183247,24.044461,24.980562,25.999525,27.110523,28.324128,29.652549,31.109904,32.712531,34.479337,36.432176,38.596229,41.000353,43.677319,46.663812,50.000000,53.728369,57.891403,62.527605,67.665332,73.314193,79.454503,86.026755,92.925057,100.000000
