0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 0
0 10 0
0 11 0
0 12 0
0 13 0
0 14 0
0 15 0
0 16 0
0 17 0
0 18 0
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 0
0 27 0
0 28 0
0 29 0
0 30 0
0 31 0
0 32 0
0 33 0
0 34 0
0 35 0
0 36 0
0 37 0
0 38 0
0 39 0
0 40 0
0 41 0
0 42 0
0 43 0
0 44 0
0 45 0
0 46 0
0 47 0
0 48 0
0 49 0
0 50 0
0 51 0
0 52 0
0 53 0
0 54 0
0 55 0
0 56 0
0 57 0
0 58 0
0 59 0
0 60 0
0 61 0
0 62 0
0 63 0
0 64 0
0 65 0
0 66 0
0 67 0
0 68 0
0 69 0
0 70 0
0 71 0
0 72 0
0 73 0
0 74 0
0 75 0
0 76 0
0 77 0
0 78 0
0 79 0
0 80 0
0 81 0
0 82 0
0 83 0
0 84 0
0 85 0
0 86 0
0 87 0
0 88 0
0 89 0
0 90 0
0 91 0
0 92 0
0 93 0
0 94 0
0 95 0
0 96 0
0 97 0
0 98 0
0 99 100

1 0 0
1 1 0.0111657
1 2 0.0223431
1 3 0.033544
1 4 0.0447802
1 5 0.0560636
1 6 0.0674061
1 7 0.0788197
1 8 0.0903165
1 9 0.101909
1 10 0.113609
1 11 0.125429
1 12 0.137382
1 13 0.149481
1 14 0.161739
1 15 0.174169
1 16 0.186785
1 17 0.199601
1 18 0.212631
1 19 0.22589
1 20 0.239391
1 21 0.253152
1 22 0.267187
1 23 0.281513
1 24 0.296145
1 25 0.311103
1 26 0.326402
1 27 0.342062
1 28 0.358102
1 29 0.374542
1 30 0.391402
1 31 0.408703
1 32 0.426468
1 33 0.44472
1 34 0.463483
1 35 0.482784
1 36 0.502648
1 37 0.523104
1 38 0.544181
1 39 0.565911
1 40 0.588325
1 41 0.611459
1 42 0.63535
1 43 0.660036
1 44 0.685559
1 45 0.711962
1 46 0.739293
1 47 0.767602
1 48 0.796942
1 49 0.827371
1 50 0.85895
1 51 0.891747
1 52 0.925832
1 53 0.961284
1 54 0.998186
1 55 1.03663
1 56 1.07672
1 57 1.11855
1 58 1.16226
1 59 1.20796
1 60 1.25581
1 61 1.30595
1 62 1.35857
1 63 1.41386
1 64 1.47204
1 65 1.53334
1 66 1.59804
1 67 1.66643
1 68 1.73887
1 69 1.81573
1 70 1.89747
1 71 1.98458
1 72 2.07764
1 73 2.17733
1 74 2.28441
1 75 2.39979
1 76 2.52453
1 77 2.65989
1 78 2.80735
1 79 2.96873
1 80 3.14617
1 81 3.34235
1 82 3.56054
1 83 3.80483
1 84 4.08043
1 85 4.39401
1 86 4.7543
1 87 5.17296
1 88 5.66585
1 89 6.25518
1 90 6.97303
1 91 7.86741
1 92 9.01358
1 93 10.5362
1 94 12.6569
1 95 15.8049
1 96 20.9054
1 97 30.2124
1 98 49.9888
1 99 100

2 0 0
2 1 0.0223196
2 2 0.0446626
2 3 0.0670526
2 4 0.0895133
2 5 0.112068
2 6 0.134741
2 7 0.157556
2 8 0.180538
2 9 0.203709
2 10 0.227097
2 11 0.250725
2 12 0.274618
2 13 0.298803
2 14 0.323306
2 15 0.348153
2 16 0.373371
2 17 0.398989
2 18 0.425034
2 19 0.451536
2 20 0.478524
2 21 0.50603
2 22 0.534083
2 23 0.562718
2 24 0.591966
2 25 0.621863
2 26 0.652444
2 27 0.683745
2 28 0.715805
2 29 0.748664
2 30 0.782362
2 31 0.816942
2 32 0.852448
2 33 0.888928
2 34 0.92643
2 35 0.965004
2 36 1.0047
2 37 1.04559
2 38 1.08771
2 39 1.13114
2 40 1.17593
2 41 1.22216
2 42 1.2699
2 43 1.31924
2 44 1.37024
2 45 1.423
2 46 1.47761
2 47 1.53417
2 48 1.5928
2 49 1.65359
2 50 1.71668
2 51 1.7822
2 52 1.8503
2 53 1.92112
2 54 1.99483
2 55 2.07162
2 56 2.15168
2 57 2.23524
2 58 2.32251
2 59 2.41378
2 60 2.50931
2 61 2.60943
2 62 2.71448
2 63 2.82484
2 64 2.94095
2 65 3.06328
2 66 3.19237
2 67 3.32882
2 68 3.47331
2 69 3.6266
2 70 3.78956
2 71 3.9632
2 72 4.14866
2 73 4.34726
2 74 4.56051
2 75 4.79021
2 76 5.03844
2 77 5.30766
2 78 5.60081
2 79 5.92138
2 80 6.27362
2 81 6.66269
2 82 7.09496
2 83 7.57836
2 84 8.12287
2 85 8.7413
2 86 9.45025
2 87 10.2717
2 88 11.2352
2 89 12.3819
2 90 13.7695
2 91 15.483
2 92 17.6507
2 93 20.4744
2 94 24.2864
2 95 29.6574
2 96 37.6044
2 97 49.9553
2 98 69.7429
2 99 100

3 0 0
3 1 0.03345
3 2 0.0669351
3 3 0.100491
3 4 0.134152
3 5 0.167955
3 6 0.201934
3 7 0.236126
3 8 0.270568
3 9 0.305295
3 10 0.340345
3 11 0.375755
3 12 0.411563
3 13 0.447807
3 14 0.484528
3 15 0.521764
3 16 0.559557
3 17 0.597948
3 18 0.63698
3 19 0.676696
3 20 0.71714
3 21 0.758359
3 22 0.800399
3 23 0.843309
3 24 0.887139
3 25 0.93194
3 26 0.977765
3 27 1.02467
3 28 1.07271
3 29 1.12195
3 30 1.17244
3 31 1.22425
3 32 1.27746
3 33 1.33211
3 34 1.3883
3 35 1.4461
3 36 1.50558
3 37 1.56683
3 38 1.62994
3 39 1.69499
3 40 1.7621
3 41 1.83135
3 42 1.90287
3 43 1.97676
3 44 2.05316
3 45 2.13218
3 46 2.21397
3 47 2.29869
3 48 2.38648
3 49 2.47752
3 50 2.57199
3 51 2.67009
3 52 2.77204
3 53 2.87806
3 54 2.9884
3 55 3.10334
3 56 3.22316
3 57 3.34819
3 58 3.47879
3 59 3.61533
3 60 3.75823
3 61 3.90798
3 62 4.06507
3 63 4.23008
3 64 4.40364
3 65 4.58647
3 66 4.77935
3 67 4.98317
3 68 5.19894
3 69 5.42778
3 70 5.67098
3 71 5.93001
3 72 6.20655
3 73 6.50252
3 74 6.82018
3 75 7.16211
3 76 7.53136
3 77 7.93152
3 78 8.36683
3 79 8.84236
3 80 9.36423
3 81 9.93983
3 82 10.5783
3 83 11.2908
3 84 12.0914
3 85 12.9981
3 86 14.0337
3 87 15.2283
3 88 16.6216
3 89 18.2675
3 90 20.2402
3 91 22.6445
3 92 25.6316
3 93 29.4244
3 94 34.357
3 95 40.9338
3 96 49.8995
3 97 62.2616
3 98 79.0276
3 99 100

4 0 0
4 1 0.0445452
4 2 0.0891373
4 3 0.133823
4 4 0.17865
4 5 0.223664
4 6 0.268914
4 7 0.314448
4 8 0.360313
4 9 0.406558
4 10 0.453233
4 11 0.500387
4 12 0.548071
4 13 0.596336
4 14 0.645234
4 15 0.69482
4 16 0.745146
4 17 0.796268
4 18 0.848242
4 19 0.901127
4 20 0.954982
4 21 1.00987
4 22 1.06585
4 23 1.12298
4 24 1.18134
4 25 1.24099
4 26 1.30201
4 27 1.36446
4 28 1.42842
4 29 1.49397
4 30 1.5612
4 31 1.63018
4 32 1.70101
4 33 1.77377
4 34 1.84857
4 35 1.92551
4 36 2.00468
4 37 2.08621
4 38 2.17021
4 39 2.2568
4 40 2.34611
4 41 2.43829
4 42 2.53346
4 43 2.63179
4 44 2.73345
4 45 2.83859
4 46 2.94742
4 47 3.06012
4 48 3.17691
