0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.001618,0.003236,0.004854,0.006470,0.008086,0.009700,0.011313,0.012924,0.014533,0.016139,0.017744,0.019345,0.020943,0.022538,0.024129,0.025717,0.027300,0.028879,0.030454,0.032023,0.033588,0.035147,0.036701,0.038249,0.039791,0.041326,0.042856,0.044378,0.045893,0.047401,0.048902,0.050394,0.051880,0.053356,0.054825,0.056284,0.057736,0.059177,0.060610,0.062033,0.063447,0.064849,0.066243,0.067626,0.068998,0.070359,0.071711,0.073049,0.074378,0.075694,0.076999,0.078291,0.079572,0.080839,0.082096,0.083338,0.084568,0.085784,0.086989,0.088178,0.089355,0.090517,0.091667,0.092800,0.093921,0.095026,0.096118,0.097194,0.098256,0.099302,0.100334,0.101348,0.102350,0.103333,0.104303,0.105255,0.106192,0.107112,0.108017,0.108904,0.109776,0.110630,0.111468,0.112288,0.113092,0.113878,0.114648,0.115399,0.116134,0.116850,0.117550,0.118230,0.118895,0.119539,0.120168,0.120776,0.121368,0.121940,0.122496,0.123030,0.123549,0.124047,0.124528,0.124989,0.125433,0.125855,0.126262,0.126647,0.127015,0.127362,0.127692,0.128001,0.128293,0.128563,0.128816,0.129048,0.129263,0.129456,0.129632,0.129787,0.129924,0.130040,0.130138,0.130215,0.130275,0.130312,0.130333,0.130332,0.130314,0.130273,0.130216,0.130137,0.130041,0.129923,0.129788,0.129631,0.129457,0.129262,0.129049,0.128815,0.128564,0.128291,0.128002,0.127691,0.127363,0.127014,0.126648,0.126260,0.125857,0.125431,0.124990,0.124527,0.124048,0.123548,0.123032,0.122494,0.121941,0.121367,0.120777,0.120167,0.119540,0.118894,0.118231,0.117549,0.116851,0.116133,0.115400,0.114647,0.113879,0.113091,0.112289,0.111467,0.110631,0.109775,0.108905,0.108016,0.107113,0.106191,0.105256,0.104302,0.103334,0.102349,0.101349,0.100333,0.099302,0.098255,0.097195,0.096117,0.095027,0.093920,0.092801,0.091666,0.090518,0.089354,0.088179,0.086988,0.085785,0.084568,0.083339,0.082095,0.080840,0.079571,0.078292,0.076998,0.075694,0.074377,0.073050,0.071710,0.070360,0.068998,0.067626,0.066243,0.064850,0.063446,0.062033,0.060610,0.059178,0.057735,0.056285,0.054824,0.053357,0.051879,0.050395,0.048901,0.047401,0.045893,0.044378,0.042855,0.041327,0.039791,0.038249,0.036701,0.035147,0.033588,0.032023,0.030454,0.028879,0.027300,0.025717,0.024129,0.022538,0.020943,0.019345,0.017744,0.016140,0.014533,0.012924,0.011313,0.009700,0.008086,0.006470,0.004854,0.003236,0.001618,0.000000
0.000000,0.003237,0.006473,0.009708,0.012942,0.016173,0.019402,0.022628,0.025850,0.029068,0.032282,0.035490,0.038693,0.041890,0.045080,0.048262,0.051438,0.054605,0.057764,0.060912,0.064052,0.067181,0.070301,0.073408,0.076505,0.079588,0.082660,0.085718,0.088763,0.091793,0.094811,0.097811,0.100798,0.103767,0.106722,0.109658,0.112579,0.115480,0.118365,0.121229,0.124077,0.126903,0.129711,0.132496,0.135264,0.138007,0.140732,0.143432,0.146112,0.148767,0.151401,0.154009,0.156596,0.159156,0.161694,0.164204,0.166691,0.169149,0.171585,0.173990,0.176372,0.178724,0.181051,0.183347,0.185618,0.187857,0.190070,0.192251,0.194405,0.196527,0.198621,0.200682,0.202715,0.204714,0.206685,0.208621,0.210529,0.212400,0.214244,0.216050,0.217828,0.219568,0.221279,0.222953,0.224596,0.226201,0.227776,0.229313,0.230819,0.232285,0.233721,0.235117,0.236482,0.237807,0.239100,0.240353,0.241574,0.242754,0.243902,0.245009,0.246083,0.247116,0.248116,0.249074,0.250000,0.250883,0.251734,0.252541,0.253316,0.254048,0.254747,0.255402,0.256025,0.256604,0.257149,0.257651,0.258120,0.258545,0.258936,0.259283,0.259597,0.259867,0.260103,0.260295,0.260453,0.260568,0.260648,0.260685,0.260687,0.260646,0.260570,0.260451,0.260298,0.260101,0.259869,0.259595,0.259286,0.258933,0.258547,0.258117,0.257654,0.257147,0.256606,0.256022,0.255405,0.254744,0.254050,0.253314,0.252544,0.251731,0.250886,0.249998,0.249077,0.248114,0.247118,0.246081,0.245011,0.243900,0.242756,0.241572,0.240355,0.239098,0.237809,0.236480,0.235119,0.233719,0.232288,0.230817,0.229315,0.227774,0.226203,0.224594,0.222955,0.221277,0.219570,0.217826,0.216052,0.214242,0.212402,0.210527,0.208623,0.206683,0.204716,0.202714,0.200684,0.198620,0.196528,0.194404,0.192253,0.190068,0.187858,0.185616,0.183348,0.181049,0.178725,0.176371,0.173992,0.171583,0.169151,0.166690,0.164205,0.161692,0.159157,0.156595,0.154011,0.151400,0.148768,0.146111,0.143433,0.140731,0.138009,0.135262,0.132498,0.129710,0.126904,0.124076,0.121230,0.118364,0.115481,0.112578,0.109659,0.106721,0.103768,0.100797,0.097812,0.094810,0.091794,0.088763,0.085719,0.082659,0.079589,0.076504,0.073408,0.070300,0.067182,0.064052,0.060913,0.057763,0.054605,0.051438,0.048263,0.045080,0.041890,0.038693,0.035490,0.032282,0.029068,0.025850,0.022628,0.019402,0.016173,0.012941,0.009708,0.006473,0.003237,0.000000
0.000000,0.004856,0.009711,0.014564,0.019415,0.024263,0.029107,0.033947,0.038781,0.043609,0.048429,0.053243,0.058048,0.062844,0.067629,0.072405,0.077167,0.081919,0.086657,0.091382,0.096091,0.100787,0.105465,0.110128,0.114772,0.119400,0.124007,0.128596,0.133163,0.137711,0.142235,0.146739,0.151217,0.155674,0.160104,0.164512,0.168891,0.173246,0.177571,0.181871,0.186140,0.190382,0.194592,0.198774,0.202922,0.207042,0.211125,0.215180,0.219197,0.223184,0.227132,0.231049,0.234925,0.238769,0.242572,0.246342,0.250069,0.253762,0.257411,0.261024,0.264593,0.268125,0.271612,0.275061,0.278463,0.281826,0.285142,0.288419,0.291646,0.294833,0.297970,0.301067,0.304112,0.307116,0.310068,0.312977,0.315834,0.318647,0.321407,0.324123,0.326783,0.329400,0.331961,0.334478,0.336937,0.339352,0.341708,0.344019,0.346272,0.348479,0.350626,0.352727,0.354768,0.356762,0.358696,0.360582,0.362407,0.364184,0.365899,0.367566,0.369171,0.370727,0.372221,0.373666,0.375047,0.376379,0.377648,0.378867,0.380022,0.381127,0.382168,0.383159,0.384085,0.384961,0.385772,0.386533,0.387228,0.387873,0.388452,0.388981,0.389444,0.389857,0.390203,0.390499,0.390729,0.390908,0.391021,0.391083,0.391080,0.391025,0.390904,0.390733,0.390495,0.390207,0.389853,0.389448,0.388978,0.388456,0.387869,0.387232,0.386529,0.385776,0.384957,0.384089,0.383155,0.382172,0.381124,0.380026,0.378863,0.377651,0.376376,0.375051,0.373662,0.372225,0.370724,0.369175,0.367563,0.365903,0.364181,0.362410,0.360579,0.358699,0.356759,0.354772,0.352724,0.350630,0.348476,0.346275,0.344016,0.341711,0.339348,0.336940,0.334475,0.331964,0.329397,0.326786,0.324120,0.321409,0.318644,0.315836,0.312975,0.310071,0.307113,0.304115,0.301064,0.297973,0.294831,0.291648,0.288416,0.285145,0.281824,0.278465,0.275058,0.271614,0.268123,0.264595,0.261022,0.257413,0.253760,0.250071,0.246340,0.242575,0.238767,0.234927,0.231046,0.227134,0.223182,0.219199,0.215178,0.211127,0.207040,0.202924,0.198773,0.194594,0.190381,0.186141,0.181870,0.177573,0.173244,0.168892,0.164510,0.160106,0.155673,0.151219,0.146738,0.142236,0.137710,0.133164,0.128595,0.124008,0.119399,0.114773,0.110127,0.105466,0.100786,0.096092,0.091381,0.086658,0.081919,0.077168,0.072404,0.067630,0.062843,0.058048,0.053243,0.048430,0.043608,0.038781,0.033946,0.029107,0.024263,0.019415,0.014564,0.009711,0.004856,0.000000
0.000000,0.006476,0.012950,0.019422,0.025892,0.032357,0.038817,0.045271,0.051718,0.058156,0.064586,0.071004,0.077413,0.083808,0.090191,0.096558,0.102911,0.109247,0.115566,0.121866,0.128149,0.134408,0.140649,0.146866,0.153061,0.159230,0.165376,0.171494,0.177587,0.183649,0.189686,0.195689,0.201665,0.207605,0.213517,0.219391,0.225234,0.231038,0.236810,0.242541,0.248237,0.253891,0.259509,0.265082,0.270618,0.276107,0.281558,0.286960,0.292323,0.297634,0.302904,0.308122,0.313298,0.318419,0.323496,0.328517,0.333493,0.338412,0.343284,0.348097,0.352862,0.357567,0.362222,0.366815,0.371359,0.375838,0.380266,0.384629,0.388940,0.393184,0.397374,0.401497,0.405565,0.409564,0.413507,0.417380,0.421196,0.424941,0.428628,0.432243,0.435799,0.439281,0.442704,0.446052,0.449340,0.452551,0.455702,0.458776,0.461789,0.464723,0.467595,0.470388,0.473119,0.475769,0.478356,0.480863,0.483305,0.485666,0.487963,0.490177,0.492326,0.494393,0.496393,0.498311,0.500162,0.501929,0.503630,0.505247,0.506796,0.508261,0.509658,0.510970,0.512215,0.513373,0.514465,0.515469,0.516406,0.517257,0.518039,0.518734,0.519362,0.519902,0.520374,0.520759,0.521075,0.521304,0.521465,0.521538,0.521543,0.521460,0.521309,0.521070,0.520763,0.520369,0.519907,0.519357,0.518739,0.518034,0.517261,0.516402,0.515474,0.514460,0.513378,0.512210,0.510975,0.509654,0.508266,0.506792,0.505251,0.503626,0.501934,0.500158,0.498315,0.496389,0.494397,0.492322,0.490182,0.487958,0.485671,0.483301,0.480867,0.478352,0.475774,0.473115,0.470393,0.467591,0.464727,0.461784,0.458780,0.455698,0.452555,0.449335,0.446056,0.442700,0.439285,0.435795,0.432246,0.428624,0.424945,0.421192,0.417383,0.413503,0.409567,0.405561,0.401500,0.397371,0.393187,0.388936,0.384633,0.380263,0.375841,0.371355,0.366819,0.362219,0.357570,0.352859,0.348100,0.343281,0.338415,0.333490,0.328520,0.323493,0.318422,0.313295,0.308125,0.302902,0.297637,0.292320,0.286963,0.281556,0.276110,0.270616,0.265085,0.259507,0.253893,0.248235,0.242543,0.236808,0.231040,0.225232,0.219393,0.213515,0.207607,0.201663,0.195691,0.189684,0.183651,0.177586,0.171495,0.165375,0.159231,0.153060,0.146867,0.140648,0.134410,0.128147,0.121867,0.115565,0.109248,0.102910,0.096559,0.090190,0.083808,0.077412,0.071005,0.064585,0.058157,0.051718,0.045271,0.038817,0.032357,0.025892,0.019423,0.012950,0.006476,0.000000
0.000000,0.008097,0.016192,0.024284,0.032373,0.040457,0.048534,0.056604,0.064664,0.072715,0.080752,0.088779,0.096790,0.104787,0.112766,0.120729,0.128671,0.136594,0.144494,0.152373,0.160225,0.168055,0.175855,0.183631,0.191374,0.199090,0.206771,0.214424,0.222038,0.229622,0.237165,0.244675,0.252143,0.259575,0.266961,0.274310,0.281612,0.288874,0.296085,0.303255,0.310373,0.317447,0.324466,0.331439,0.338355,0.345225,0.352034,0.358794,0.365492,0.372140,0.378722,0.385253,0.391717,0.398127,0.404468,0.410753,0.416968,0.423125,0.429209,0.435234,0.441184,0.447074,0.452887,0.458638,0.464310,0.469919,0.475447,0.480910,0.486291,0.491606,0.496837,0.502000,0.507077,0.512086,0.517007,0.521859,0.526621,0.531312,0.535913,0.540441,0.544878,0.549241,0.553511,0.557707,0.561807,0.565833,0.569763,0.573616,0.577372,0.581051,0.584632,0.588135,0.591538,0.594863,0.598086,0.601231,0.604274,0.607237,0.610097,0.612876,0.615552,0.618147,0.620637,0.623046,0.625349,0.627570,0.629685,0.631718,0.633644,0.635486,0.637222,0.638874,0.640418,0.641879,0.643231,0.644499,0.645659,0.646734,0.647700,0.648581,0.649354,0.650041,0.650619,0.651112,0.651496,0.651794,0.651983,0.652086,0.652080,0.651989,0.651788,0.651502,0.651106,0.650625,0.650035,0.649360,0.648575,0.647706,0.646728,0.645665,0.644493,0.643237,0.641873,0.640424,0.638868,0.637228,0.635481,0.633650,0.631712,0.629691,0.627565,0.625355,0.623040,0.620643,0.618141,0.615558,0.612871,0.610102,0.607231,0.604279,0.601225,0.598092,0.594857,0.591543,0.588130,0.584637,0.581046,0.577378,0.573611,0.569768,0.565828,0.561813,0.557702,0.553516,0.549236,0.544883,0.540436,0.535918,0.531307,0.526626,0.521854,0.517012,0.512081,0.507082,0.501995,0.496841,0.491602,0.486296,0.480906,0.475451,0.469915,0.464314,0.458634,0.452891,0.447070,0.441188,0.435230,0.429213,0.423121,0.416971,0.410750,0.404472,0.398123,0.391721,0.385250,0.378726,0.372136,0.365495,0.358791,0.352037,0.345222,0.338359,0.331436,0.324469,0.317444,0.310375,0.303253,0.296088,0.288871,0.281614,0.274308,0.266963,0.259572,0.252145,0.244673,0.237167,0.229620,0.222040,0.214422,0.206773,0.199088,0.191376,0.183629,0.175857,0.168053,0.160227,0.152372,0.144495,0.136593,0.128672,0.120728,0.112767,0.104786,0.096791,0.088778,0.080753,0.072714,0.064664,0.056603,0.048534,0.040457,0.032373,0.024284,0.016192,0.008096,0.000000
0.000000,0.009719,0.019436,0.029150,0.038860,0.048563,0.058259,0.067945,0.077621,0.087284,0.096934,0.106567,0.116186,0.125783,0.135363,0.144919,0.154455,0.163963,0.173448,0.182903,0.192332,0.201727,0.211094,0.220424,0.229722,0.238981,0.248205,0.257386,0.266532,0.275630,0.284689,0.293699,0.302668,0.311583,0.320456,0.329272,0.338042,0.346753,0.355415,0.364016,0.372566,0.381051,0.389483,0.397847,0.406156,0.414394,0.422574,0.430682,0.438730,0.446701,0.454611,0.462442,0.470209,0.477895,0.485515,0.493051,0.500519,0.507901,0.515213,0.522436,0.529588,0.536648,0.543635,0.550528,0.557347,0.564069,0.570715,0.577263,0.583732,0.590101,0.596390,0.602577,0.608683,0.614684,0.620602,0.626414,0.632142,0.637761,0.643295,0.648719,0.654056,0.659282,0.664419,0.669443,0.674378,0.679198,0.683927,0.688540,0.693061,0.697464,0.701775,0.705967,0.710064,0.714042,0.717925,0.721686,0.725352,0.728895,0.732341,0.735664,0.738890,0.741991,0.744993,0.747871,0.750649,0.753301,0.755854,0.758280,0.760605,0.762803,0.764900,0.766869,0.768737,0.770476,0.772113,0.773621,0.775027,0.776303,0.777477,0.778521,0.779462,0.780273,0.780981,0.781559,0.782033,0.782377,0.782618,0.782728,0.782735,0.782611,0.782384,0.782027,0.781566,0.780975,0.780280,0.779456,0.778528,0.777470,0.776310,0.775020,0.773628,0.772106,0.770483,0.768730,0.766876,0.764894,0.762810,0.760599,0.758287,0.755847,0.753308,0.750642,0.747878,0.744987,0.741997,0.738883,0.735671,0.732335,0.728902,0.725345,0.721693,0.717918,0.714049,0.710058,0.705973,0.701769,0.697471,0.693054,0.688546,0.683921,0.679204,0.674372,0.669449,0.664413,0.659288,0.654051,0.648725,0.643289,0.637767,0.632136,0.626420,0.620596,0.614689,0.608677,0.602583,0.596385,0.590106,0.583727,0.577268,0.570710,0.564074,0.557342,0.550533,0.543630,0.536653,0.529583,0.522441,0.515208,0.507905,0.500514,0.493055,0.485510,0.477899,0.470205,0.462446,0.454607,0.446705,0.438726,0.430686,0.422571,0.414397,0.406152,0.397850,0.389479,0.381054,0.372562,0.364019,0.355412,0.346756,0.338039,0.329275,0.320453,0.311586,0.302665,0.293702,0.284687,0.275632,0.266529,0.257389,0.248203,0.238983,0.229720,0.220426,0.211092,0.201729,0.192330,0.182905,0.173447,0.163964,0.154453,0.144920,0.135362,0.125784,0.116184,0.106568,0.096933,0.087285,0.077621,0.067946,0.058259,0.048564,0.038860,0.029150,0.019436,0.009719,0.000000
0.000000,0.011343,0.022684,0.034021,0.045353,0.056678,0.067994,0.079299,0.090591,0.101870,0.113131,0.124376,0.135599,0.146803,0.157980,0.169136,0.180262,0.191363,0.202429,0.213468,0.224468,0.235437,0.246365,0.257258,0.268106,0.278916,0.289677,0.300397,0.311065,0.321689,0.332257,0.342778,0.353239,0.363651,0.373999,0.384295,0.394523,0.404697,0.414799,0.424844,0.434815,0.444726,0.454558,0.464328,0.474017,0.483640,0.493179,0.502649,0.512033,0.521345,0.530567,0.539716,0.548771,0.557751,0.566634,0.575439,0.584145,0.592771,0.601293,0.609734,0.618070,0.626321,0.634464,0.642520,0.650466,0.658323,0.666068,0.673721,0.681259,0.688704,0.696032,0.703265,0.710378,0.717394,0.724288,0.731084,0.737755,0.744327,0.750772,0.757116,0.763331,0.769443,0.775424,0.781302,0.787046,0.792686,0.798190,0.803588,0.808850,0.814004,0.819020,0.823927,0.828694,0.833351,0.837867,0.842272,0.846534,0.850685,0.854692,0.858585,0.862334,0.865968,0.869457,0.872831,0.876057,0.879169,0.882132,0.884978,0.887676,0.890258,0.892689,0.895003,0.897166,0.899212,0.901106,0.902882,0.904507,0.906013,0.907366,0.908601,0.909683,0.910646,0.911456,0.912146,0.912683,0.913101,0.913366,0.913511,0.913502,0.913374,0.913093,0.912692,0.912138,0.911464,0.910638,0.909691,0.908593,0.907375,0.906004,0.904515,0.902874,0.901115,0.899204,0.897175,0.894995,0.892697,0.890249,0.887685,0.884971,0.882140,0.879161,0.876065,0.872823,0.869465,0.865961,0.862342,0.858577,0.854699,0.850677,0.846542,0.842264,0.837875,0.833344,0.828701,0.823919,0.819027,0.813997,0.808858,0.803581,0.798198,0.792679,0.787054,0.781295,0.775432,0.769436,0.763338,0.757109,0.750779,0.744320,0.737762,0.731077,0.724294,0.717387,0.710384,0.703258,0.696038,0.688698,0.681265,0.673715,0.666074,0.658317,0.650472,0.642515,0.634470,0.626315,0.618075,0.609729,0.601299,0.592765,0.584150,0.575434,0.566639,0.557746,0.548776,0.539711,0.530572,0.521341,0.512037,0.502645,0.493183,0.483636,0.474021,0.464324,0.454562,0.444722,0.434819,0.424841,0.414803,0.404693,0.394527,0.384291,0.374002,0.363648,0.353242,0.342775,0.332260,0.321686,0.311068,0.300395,0.289680,0.278913,0.268108,0.257256,0.246367,0.235435,0.224470,0.213466,0.202431,0.191361,0.180264,0.169135,0.157982,0.146801,0.135600,0.124375,0.113132,0.101869,0.090592,0.079299,0.067994,0.056678,0.045354,0.034021,0.022684,0.011343,0.000000
0.000000,0.012969,0.025936,0.038898,0.051855,0.064802,0.077741,0.090666,0.103578,0.116471,0.129349,0.142203,0.155037,0.167844,0.180628,0.193379,0.206103,0.218791,0.231448,0.244065,0.256647,0.269183,0.281682,0.294132,0.306540,0.318894,0.331203,0.343454,0.355657,0.367798,0.379887,0.391909,0.403876,0.415773,0.427612,0.439376,0.451078,0.462702,0.474261,0.485737,0.497146,0.508468,0.519719,0.530879,0.541966,0.552959,0.563875,0.574693,0.585431,0.596068,0.606622,0.617071,0.627436,0.637691,0.647859,0.657914,0.667879,0.677729,0.687485,0.697123,0.706666,0.716086,0.725410,0.734607,0.743705,0.752675,0.761543,0.770279,0.778911,0.787410,0.795801,0.804056,0.812203,0.820210,0.828107,0.835862,0.843504,0.851002,0.858386,0.865623,0.872744,0.879717,0.886571,0.893274,0.899858,0.906289,0.912599,0.918754,0.924787,0.930662,0.936413,0.942006,0.947474,0.952781,0.957961,0.962980,0.967871,0.972598,0.977196,0.981630,0.985934,0.990071,0.994078,0.997917,1.001624,1.005162,1.008568,1.011805,1.014908,1.017840,1.020638,1.023265,1.025757,1.028077,1.030262,1.032273,1.034149,1.035852,1.037419,1.038811,1.040067,1.041149,1.042094,1.042864,1.043497,1.043956,1.044278,1.044424,1.044434,1.044268,1.043966,1.043488,1.042874,1.042084,1.041158,1.040058,1.038821,1.037409,1.035862,1.034140,1.032283,1.030252,1.028086,1.025748,1.023274,1.020629,1.017849,1.014899,1.011814,1.008559,1.005172,1.001615,0.997926,0.994069,0.990080,0.985925,0.981639,0.977187,0.972607,0.967862,0.962989,0.957953,0.952790,0.947465,0.942015,0.936405,0.930670,0.924778,0.918763,0.912591,0.906298,0.899850,0.893283,0.886563,0.879725,0.872736,0.865631,0.858378,0.851010,0.843496,0.835869,0.828099,0.820217,0.812195,0.804064,0.795794,0.787417,0.778904,0.770286,0.761536,0.752682,0.743699,0.734614,0.725403,0.716093,0.706660,0.697130,0.687479,0.677735,0.667873,0.657920,0.647853,0.637697,0.627430,0.617077,0.606617,0.596073,0.585426,0.574698,0.563870,0.552964,0.541961,0.530884,0.519714,0.508472,0.497141,0.485741,0.474257,0.462706,0.451074,0.439380,0.427608,0.415777,0.403873,0.391912,0.379883,0.367801,0.355654,0.343457,0.331200,0.318896,0.306537,0.294134,0.281680,0.269186,0.256644,0.244067,0.231446,0.218793,0.206102,0.193381,0.180626,0.167846,0.155036,0.142204,0.129347,0.116472,0.103577,0.090667,0.077740,0.064803,0.051854,0.038898,0.025935,0.012969,0.000000
0.000000,0.014597,0.029191,0.043782,0.058364,0.072939,0.087500,0.102049,0.116580,0.131095,0.145586,0.160057,0.174500,0.188918,0.203303,0.217659,0.231976,0.246261,0.260503,0.274708,0.288864,0.302980,0.317043,0.331060,0.345020,0.358931,0.372779,0.386575,0.400303,0.413975,0.427574,0.441113,0.454575,0.467974,0.481290,0.494539,0.507702,0.520793,0.533794,0.546721,0.559551,0.572305,0.584958,0.597530,0.609998,0.622381,0.634656,0.646843,0.658917,0.670901,0.682768,0.694541,0.706194,0.717749,0.729180,0.740510,0.751713,0.762812,0.773780,0.784641,0.795367,0.805985,0.816463,0.826830,0.837055,0.847166,0.857130,0.866979,0.876678,0.886259,0.895688,0.904995,0.914148,0.923176,0.932047,0.940792,0.949376,0.957833,0.966126,0.974289,0.982285,0.990151,0.997847,1.005410,1.012802,1.020058,1.027141,1.034087,1.040857,1.047489,1.053943,1.060257,1.066391,1.072383,1.078194,1.083862,1.089347,1.094687,1.099842,1.104852,1.109676,1.114353,1.118842,1.123182,1.127334,1.131338,1.135150,1.138813,1.142285,1.145606,1.148734,1.151712,1.154495,1.157127,1.159565,1.161850,1.163940,1.165878,1.167620,1.169208,1.170600,1.171839,1.172881,1.173769,1.174461,1.174999,1.175339,1.175526,1.175515,1.175350,1.174988,1.174472,1.173759,1.172892,1.171829,1.170611,1.169197,1.167630,1.165867,1.163951,1.161840,1.159575,1.157117,1.154506,1.151701,1.148745,1.145595,1.142295,1.138803,1.135161,1.131327,1.127345,1.123173,1.118852,1.114343,1.109686,1.104842,1.099853,1.094677,1.089357,1.083853,1.078204,1.072374,1.066401,1.060247,1.053953,1.047480,1.040867,1.034078,1.027150,1.020049,1.012811,1.005401,0.997856,0.990142,0.982295,0.974280,0.966134,0.957824,0.949385,0.940784,0.932055,0.923168,0.914156,0.904987,0.895696,0.886251,0.876686,0.866971,0.857138,0.847158,0.837062,0.826823,0.816471,0.805978,0.795375,0.784634,0.773787,0.762805,0.751720,0.740504,0.729186,0.717742,0.706200,0.694535,0.682775,0.670895,0.658924,0.646837,0.634662,0.622375,0.610003,0.597524,0.584963,0.572299,0.559556,0.546716,0.533799,0.520789,0.507706,0.494535,0.481294,0.467969,0.454579,0.441109,0.427578,0.413971,0.400307,0.386572,0.372783,0.358928,0.345023,0.331057,0.317045,0.302977,0.288867,0.274705,0.260505,0.246259,0.231978,0.217657,0.203304,0.188916,0.174501,0.160056,0.145588,0.131094,0.116581,0.102048,0.087501,0.072938,0.058365,0.043781,0.029192,0.014597,0.000000
